uuid,text,kbli_code,run_id,model,timestamp,is_correct,confidence_score,reasoning,alternative_codes,alternative_reasoning,api_metadata,source_file,text_length,length_bin
640d0432-8815-4dd0-709d-0cf99a3127d6,membuat kripik tempe menghasilkan membuat kripik tempe di bidang perdanggan,10750,3,gemini-2.5-flash-lite,2025-07-30 11:44:26.132853,False,0.9,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #3. Deskripsi pekerjaan ""membuat kripik tempe menghasilkan membuat kripik tempe di bidang perdanggan"" secara jelas menyatakan aktivitas utama adalah ""membuat kripik tempe"" yang merupakan industri pengolahan makanan, namun kemudian menambahkan ""di bidang perdanggan"". Kode KBLI 10750 mencakup ""Industri Makanan dan Masakan Olahan"" yang berfokus pada pengolahan dan pengawetan makanan siap saji. Meskipun membuat keripik tempe adalah pengolahan makanan, frasa ""di bidang perdanggan"" mengindikasikan bahwa fokus utama atau setidaknya kegiatan yang signifikan adalah perdagangan, bukan hanya produksi. Jika aktivitas perdagangannya lebih dominan (misalnya, membeli keripik tempe dari pihak lain lalu menjualnya kembali), maka kode perdagangan akan lebih tepat. Jika produksi keripik tempe adalah aktivitas utama dan penjualan hanya sebagai saluran distribusi, maka KBLI 10750 mungkin relevan untuk produksinya. Namun, penekanan pada ""perdanggan"" membuat KBLI 10750 kurang pas sebagai klasifikasi tunggal yang mencakup kedua aspek tersebut secara seimbang atau jika perdagangan adalah fokus utamanya.","['46321', '47291']","Jika fokus utama adalah menjual keripik tempe (baik yang diproduksi sendiri maupun dibeli dari pihak lain), kode perdagangan grosir atau eceran akan lebih sesuai. 46321 (Perdagangan Besar Makanan Minuman) atau 47291 (Perdagangan Eceran Makanan dan Minuman di Minimarket dan Toko Kelontong) bisa menjadi alternatif tergantung skala dan model penjualannya.","{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 1.626638412475586, 'timestamp': '2025-07-30T11:44:26.132651', 'usage': {'prompt_tokens': 1473, 'completion_tokens': 438, 'total_tokens': 1911}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,75,"(49.772, 95.6]"
d74fb13d-5a8f-4643-49f6-c7025474eb3e,karyawan produksi pembuatan kamir menghasilkan kamir di bidang pengolahan kue kamir,10750,1,gemini-2.5-flash-lite,2025-07-30 11:44:27.168451,True,0.9,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #3. Deskripsi pekerjaan 'karyawan produksi pembuatan kamir menghasilkan kamir di bidang pengolahan kue kamir' secara jelas menyatakan aktivitas produksi yang berfokus pada pengolahan makanan. KBLI 10750 (Industri Makanan dan Masakan Olahan) mencakup industri makanan siap saji yang diolah, dibumbui, dimasak, dan diawetkan untuk dijual kembali. Deskripsi 'pengolahan kue kamir' sangat sesuai dengan cakupan 'industri makanan siap saji' dan 'industri makanan dan masakan olahan' yang disebutkan dalam deskripsi KBLI.",[],,"{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 1.0319747924804688, 'timestamp': '2025-07-30T11:44:27.168053', 'usage': {'prompt_tokens': 1472, 'completion_tokens': 199, 'total_tokens': 1671}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,83,"(49.772, 95.6]"
d74fb13d-5a8f-4643-49f6-c7025474eb3e,karyawan produksi pembuatan kamir menghasilkan kamir di bidang pengolahan kue kamir,10750,2,gemini-2.5-flash-lite,2025-07-30 11:44:28.677017,True,0.9,"Analisis ini didasarkan pada Aturan Validasi Inti #1. Deskripsi pekerjaan 'karyawan produksi pembuatan kamir menghasilkan kamir di bidang pengolahan kue kamir' secara langsung menjelaskan aktivitas produksi dalam pengolahan makanan. KBLI 10750 (Industri Makanan dan Masakan Olahan) mencakup 'industri makanan siap saji (diolah, dibumbui dan dimasak) diolah untuk tujuan diawetkan dalam kaleng atau dibekukan dan biasanya dikemas dan dilabel untuk dijual kembali', serta secara spesifik menyebutkan 'industri makanan siap saji yang lain' dan 'industri pizza beku, pepes, presto, dendeng ikan, baby fish goreng/crispy ikan, udang tepung dan ikan tepung'. Frasa 'pengolahan kue kamir' dan 'pembuatan kamir' sangat cocok dengan cakupan pengolahan makanan siap saji dan makanan olahan lainnya yang tercakup dalam KBLI ini. Tidak ada indikasi bahwa ini adalah peran pendukung atau aktivitas sekunder.",[],,"{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 1.5020899772644043, 'timestamp': '2025-07-30T11:44:28.676721', 'usage': {'prompt_tokens': 1472, 'completion_tokens': 274, 'total_tokens': 1746}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,83,"(49.772, 95.6]"
d74fb13d-5a8f-4643-49f6-c7025474eb3e,karyawan produksi pembuatan kamir menghasilkan kamir di bidang pengolahan kue kamir,10750,3,gemini-2.5-flash-lite,2025-07-30 11:44:29.794436,True,0.9,"Analisis ini didasarkan pada Aturan Validasi Inti #1. Deskripsi pekerjaan 'karyawan produksi pembuatan kamir menghasilkan kamir di bidang pengolahan kue kamir' secara langsung menggambarkan aktivitas produksi dalam pengolahan makanan. KBLI 10750 (Industri Makanan dan Masakan Olahan) mencakup industri makanan siap saji yang diolah, dibumbui, dan dimasak, serta industri masakan siap saji lainnya. Frasa 'pengolahan kue kamir' sangat sesuai dengan cakupan industri makanan olahan yang disebutkan dalam deskripsi KBLI, yang mencakup berbagai jenis makanan olahan.",[],,"{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 1.1129636764526367, 'timestamp': '2025-07-30T11:44:29.794069', 'usage': {'prompt_tokens': 1472, 'completion_tokens': 188, 'total_tokens': 1660}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,83,"(49.772, 95.6]"
cd2c3e02-1eef-45fd-8ca5-a06f8e8bfcb8,laboratorium pt surya indoalgas menghasilkan agar agar di bidang industri pengolahan agar2,10750,1,gemini-2.5-flash-lite,2025-07-30 11:44:31.410657,True,0.9,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #3. Deskripsi pekerjaan menyatakan ""laboratorium pt surya indoalgas menghasilkan agar agar di bidang industri pengolahan agar2"". Kode KBLI yang diberikan adalah 10750 yang mencakup 'Industri Makanan dan Masakan Olahan', termasuk pengolahan makanan siap saji yang diawetkan dan dilabel untuk dijual kembali. Deskripsi KBLI secara spesifik menyebutkan ""industri masakan sayuran siap saji"", dan agar-agar, sebagai produk olahan dari rumput laut, dapat dikategorikan dalam konteks ini sebagai produk makanan olahan yang diproses untuk diawetkan atau dijual. Frasa 'industri pengolahan agar2' secara langsung merujuk pada aktivitas utama pembuatan agar-agar yang sesuai dengan cakupan KBLI 10750, yang merupakan industri pengolahan makanan.",[],,"{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 1.2529983520507812, 'timestamp': '2025-07-30T11:44:31.410468', 'usage': {'prompt_tokens': 1473, 'completion_tokens': 247, 'total_tokens': 1720}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,90,"(49.772, 95.6]"
cd2c3e02-1eef-45fd-8ca5-a06f8e8bfcb8,laboratorium pt surya indoalgas menghasilkan agar agar di bidang industri pengolahan agar2,10750,2,gemini-2.5-flash-lite,2025-07-30 11:44:32.674070,True,0.9,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #3. Deskripsi pekerjaan menyebutkan 'laboratorium pt surya indoalgas menghasilkan agar agar di bidang industri pengolahan agar2'. Kode KBLI yang diberikan adalah 10750 (Industri Makanan dan Masakan Olahan). Deskripsi KBLI 10750 mencakup industri makanan siap saji yang diolah untuk tujuan diawetkan, termasuk industri masakan sayuran siap saji, dan industri masakan siap saji lainnya. Agar-agar adalah produk makanan olahan. Penyebutan 'laboratorium' dan 'menghasilkan agar agar' secara langsung mengindikasikan aktivitas produksi makanan olahan. Asumsi bahwa ini adalah aktivitas utama perusahaan didukung oleh deskripsi KBLI yang mencakup berbagai produk makanan olahan. Tidak ada indikasi dalam deskripsi pekerjaan bahwa aktivitas utama perusahaan adalah hal lain selain pengolahan makanan.",[],,"{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 1.1447243690490723, 'timestamp': '2025-07-30T11:44:32.673793', 'usage': {'prompt_tokens': 1473, 'completion_tokens': 250, 'total_tokens': 1723}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,90,"(49.772, 95.6]"
cd2c3e02-1eef-45fd-8ca5-a06f8e8bfcb8,laboratorium pt surya indoalgas menghasilkan agar agar di bidang industri pengolahan agar2,10750,3,gemini-2.5-flash-lite,2025-07-30 11:44:35.550838,True,0.9,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #3. Deskripsi pekerjaan menyatakan bahwa 'laboratorium pt surya indoalgas menghasilkan agar agar di bidang industri pengolahan agar2'. KBLI 10750 mencakup 'Industri Makanan dan Masakan Olahan', dan deskripsinya secara spesifik menyebutkan 'industri makanan siap saji (diolah, dibumbui dan dimasak) diolah untuk tujuan diawetkan dalam kaleng atau dibekukan dan biasanya dikemas dan dilabel untuk dijual kembali'. Lebih lanjut, disebutkan 'Mencakup juga industri masakan daging atau unggas, industri masakan ikan (kecuali masakan ikan dan udang dalam kaleng), industri masakan sayuran siap saji, industri masakan rebusan dalam kaleng dan makanan di dalam wadah hampa udara dan industri masakan siap saji yang lain. Termasuk industri pizza beku, pepes, presto, dendeng ikan, baby fish goreng/crispy ikan, udang tepung dan ikan tepung.' Meskipun 'agar agar' tidak secara eksplisit disebutkan dalam contoh-contoh produk, namun proses 'menghasilkan agar agar' di laboratorium dalam konteks 'industri pengolahan' sangat sesuai dengan cakupan industri makanan olahan yang siap dikonsumsi atau diproses lebih lanjut. KBLI 10750 adalah klasifikasi yang paling mendekati untuk aktivitas pengolahan makanan yang menghasilkan produk seperti agar-agar.",[],,"{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 1.9038441181182861, 'timestamp': '2025-07-30T11:44:35.550616', 'usage': {'prompt_tokens': 1473, 'completion_tokens': 361, 'total_tokens': 1834}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,90,"(49.772, 95.6]"
48be6214-fef2-4954-b3f7-1be0ad7ba573,membantu membuat dan menjual gorengan tahu isi di rumah sendiri menghasilkan gorengan tahu isi di bidang industri pengolahan,10750,1,gemini-2.5-flash-lite,2025-07-30 11:44:37.154273,False,0.9,"Analisis ini didasarkan pada Aturan Validasi Inti #1 (Fokus pada Kegiatan Usaha Utama Lembaga) dan #4 (Logika Sektor Khusus - E-commerce/Penjualan Online). Deskripsi pekerjaan ""membantu membuat dan menjual gorengan tahu isi di rumah sendiri menghasilkan gorengan tahu isi di bidang industri pengolahan"" mengindikasikan aktivitas pembuatan makanan skala rumahan dan penjualan. KBLI 10750 mencakup ""Industri Makanan dan Masakan Olahan"" yang lebih mengarah pada skala industri besar, seperti makanan siap saji yang diawetkan dalam kaleng atau dibekukan, serta produksi dalam jumlah besar untuk dijual kembali. Skala ""di rumah sendiri"" dan jenis produk ""gorengan tahu isi"" lebih sesuai dengan usaha kecil atau mikro. Jika fokusnya adalah penjualan online, maka seharusnya merujuk pada KBLI perdagangan. KBLI 10750 tidak secara spesifik mencakup produksi makanan skala rumahan atau penjualan langsung melalui metode yang tidak disebutkan secara spesifik sebagai produksi industri besar.","['47911', '47811']","Kode 47911 (Perdagangan Eceran Melalui Media Internet) akan lebih sesuai jika penjualan gorengan tahu isi tersebut dilakukan secara utama melalui platform online. Kode 47811 (Perdagangan Eceran Makanan, Minuman dan Tembakau Dalam Peralatan Khusus di Pasar Tradisional) atau 47899 (Perdagangan Eceran Barang Lainnya Di Pasar Tradisional) bisa dipertimbangkan jika penjualan dilakukan melalui lapak atau pasar, yang seringkali merupakan skala usaha kecil seperti yang tersirat dari deskripsi 'di rumah sendiri'.","{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 1.5981988906860352, 'timestamp': '2025-07-30T11:44:37.153885', 'usage': {'prompt_tokens': 1477, 'completion_tokens': 413, 'total_tokens': 1890}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,124,"(95.6, 141.2]"
48be6214-fef2-4954-b3f7-1be0ad7ba573,membantu membuat dan menjual gorengan tahu isi di rumah sendiri menghasilkan gorengan tahu isi di bidang industri pengolahan,10750,2,gemini-2.5-flash-lite,2025-07-30 11:44:39.704010,False,0.9,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #3. Deskripsi pekerjaan ""membantu membuat dan menjual gorengan tahu isi di rumah sendiri menghasilkan gorengan tahu isi di bidang industri pengolahan"" menggambarkan aktivitas produksi skala kecil dan penjualan langsung oleh individu di rumah. KBLI 10750 ""Industri Makanan dan Masakan Olahan"" mencakup industri makanan siap saji yang diolah, dibumbui, dimasak, diawetkan (dalam kaleng atau beku), serta dikemas dan dilabel untuk dijual kembali. Deskripsi pekerjaan lebih mengarah pada aktivitas rumah tangga atau usaha mikro yang tidak memenuhi skala atau karakteristik industri pengolahan yang dimaksud dalam KBLI 10750, yang umumnya memerlukan proses yang lebih terstandarisasi dan skala produksi yang lebih besar untuk tujuan distribusi dan penjualan kembali secara luas.

Kegiatan ""membuat dan menjual gorengan tahu isi di rumah sendiri"" lebih tepat diklasifikasikan dalam kategori perdagangan eceran makanan, atau industri makanan skala rumahan yang lebih umum.","['47811', '10799']","Kode 47811 (Perdagangan Eceran Makanan, Minuman dan Tembakau di Kios dan Kaki Lima) atau yang lebih umum 47191 (Perdagangan Eceran Berbagai Macam Barang yang Utamanya Makanan, Minuman, Tembakau) mungkin lebih sesuai jika fokusnya adalah penjualan eceran. Jika aktivitas pengolahannya dianggap sebagai industri skala kecil yang tidak spesifik pada pengawetan seperti dalam 10750, maka 10799 (Industri Makanan dan Masakan Olahan Lainnya yang Tidak Diklasifikasikan di Tempat Lain) bisa dipertimbangkan, namun 10750 sangat spesifik pada pengawetan (kaleng/beku) dan pengemasan untuk dijual kembali dalam skala industri.","{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 1.724228858947754, 'timestamp': '2025-07-30T11:44:39.703555', 'usage': {'prompt_tokens': 1477, 'completion_tokens': 461, 'total_tokens': 1938}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,124,"(95.6, 141.2]"
48be6214-fef2-4954-b3f7-1be0ad7ba573,membantu membuat dan menjual gorengan tahu isi di rumah sendiri menghasilkan gorengan tahu isi di bidang industri pengolahan,10750,3,gemini-2.5-flash-lite,2025-07-30 11:44:41.780963,False,0.9,"Analisis ini didasarkan pada Aturan Validasi Inti #1 (Fokus pada Pendirian, Bukan Peran Orang) dan Aturan Validasi Inti #4 (Logika Sektor Khusus - E-commerce). Deskripsi pekerjaan 'membantu membuat dan menjual gorengan tahu isi di rumah sendiri menghasilkan gorengan tahu isi di bidang industri pengolahan' menggambarkan aktivitas pembuatan makanan olahan. KBLI 10750 (Industri Makanan dan Masakan Olahan) mencakup industri makanan siap saji yang diolah untuk tujuan diawetkan dalam kaleng atau dibekukan, serta berbagai jenis masakan olahan lainnya seperti pepes, dendeng ikan, dll. Namun, deskripsi 'membuat dan menjual gorengan tahu isi di rumah sendiri' lebih mengarah pada skala usaha kecil rumahan atau pedagang kaki lima yang tidak secara spesifik masuk dalam definisi industri pengolahan skala besar yang diawetkan atau dibekukan seperti yang dijelaskan dalam KBLI 10750. Fokusnya adalah 'menjual gorengan tahu isi di rumah sendiri', yang menyiratkan penjualan langsung dalam skala kecil. Jika penjualan dilakukan secara online sebagai bisnis utama, maka seharusnya merujuk pada KBLI perdagangan online. Mengingat deskripsi tidak menyebutkan penjualan online sebagai fokus utama, namun lebih kepada produksi dan penjualan di rumah, KBLI 10750 tidak tepat karena tidak mencakup usaha kuliner skala rumahan atau makanan siap saji yang tidak diawetkan secara industri.","['47811', '56101']","Kode 47811 (Perdagangan Eceran Makanan, Minuman dan Tembakau di Kios dan Kaki Lima) lebih sesuai jika aktivitas utama adalah menjual gorengan di tempat seperti di rumah yang berfungsi sebagai kios kecil atau pedagang. Kode 56101 (Restoran dan Jasa Bawa Pulang) juga bisa dipertimbangkan jika skala usahanya lebih besar dari sekadar gorengan rumahan, namun tetap belum masuk kategori industri pengolahan KBLI 10750.","{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 2.071364164352417, 'timestamp': '2025-07-30T11:44:41.780416', 'usage': {'prompt_tokens': 1477, 'completion_tokens': 493, 'total_tokens': 1970}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,124,"(95.6, 141.2]"
ab99cd2f-e269-4e62-cf36-e5930800cec1,memasak ketringan milik tetangga menghasilkan jasa ketring di bidang ketringan,10750,1,gemini-2.5-flash-lite,2025-07-30 11:45:13.745397,False,0.85,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #3. Deskripsi pekerjaan ""memasak ketringan milik tetangga menghasilkan jasa ketring di bidang ketringan"" menggambarkan penyediaan jasa katering. KBLI 10750 (Industri Makanan dan Masakan Olahan) mencakup industri makanan siap saji yang diolah, dibumbui, dimasak, diawetkan (dalam kaleng atau dibekukan), dikemas, dan dilabel untuk dijual kembali. Ini lebih mengarah pada produksi makanan olahan skala industri atau komersial untuk distribusi yang lebih luas, bukan sekadar penyediaan jasa katering untuk acara atau kelompok tertentu, meskipun ada elemen memasak yang sama. Deskripsi tersebut tidak secara spesifik menyebutkan pengolahan, pengawetan, pengemasan, dan pelabelan untuk dijual kembali dalam skala industri. KBLI yang lebih sesuai untuk penyediaan jasa katering adalah di bawah Klas 5610 (Restoran dan Usaha Sejenisnya) atau klasifikasi jasa makanan lainnya.",['56101'],"Kode 56101 (Restoran dan Usaha Sejenisnya) mencakup kegiatan penyediaan makanan dan minuman untuk dikonsumsi di tempat atau dibawa pulang, yang sangat cocok dengan deskripsi penyediaan jasa katering.","{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 1.8318397998809814, 'timestamp': '2025-07-30T11:45:13.744768', 'usage': {'prompt_tokens': 1471, 'completion_tokens': 328, 'total_tokens': 1799}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,78,"(49.772, 95.6]"
ab99cd2f-e269-4e62-cf36-e5930800cec1,memasak ketringan milik tetangga menghasilkan jasa ketring di bidang ketringan,10750,2,gemini-2.5-flash-lite,2025-07-30 11:45:15.103093,False,0.9,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #3. Deskripsi pekerjaan adalah 'memasak ketringan milik tetangga menghasilkan jasa ketring di bidang ketringan'. KBLI 10750 mencakup 'Industri Makanan dan Masakan Olahan' yang fokus pada produksi makanan siap saji yang diawetkan (dalam kaleng atau dibekukan) dan dikemas untuk dijual kembali. Deskripsi pekerjaan lebih mengarah pada penyediaan jasa katering secara individual atau skala kecil ('ketringan milik tetangga', 'jasa ketring'), bukan pada industri pengolahan makanan berskala besar yang diproduksi untuk dijual kembali dalam kemasan. KBLI ini tidak mencakup jasa penyediaan makanan untuk acara atau konsumsi langsung dalam skala kecil seperti yang dijelaskan.","['56101', '56102']",Kode yang lebih sesuai untuk jasa penyediaan makanan seperti katering adalah 56101 (Restoran) atau 56102 (Jasa Boga/Katering) yang masuk dalam Kategori 56 (Penyediaan Makanan dan Minuman).,"{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 1.3460774421691895, 'timestamp': '2025-07-30T11:45:15.102305', 'usage': {'prompt_tokens': 1471, 'completion_tokens': 292, 'total_tokens': 1763}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,78,"(49.772, 95.6]"
ab99cd2f-e269-4e62-cf36-e5930800cec1,memasak ketringan milik tetangga menghasilkan jasa ketring di bidang ketringan,10750,3,gemini-2.5-flash-lite,2025-07-30 11:45:18.219127,False,0.9,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #3. Deskripsi pekerjaan 'memasak ketringan milik tetangga menghasilkan jasa ketring di bidang ketringan' menggambarkan aktivitas layanan katering. KBLI 10750 (Industri Makanan dan Masakan Olahan) secara spesifik mencakup industri makanan siap saji yang diolah, dibumbui, dimasak, diawetkan dalam kaleng atau dibekukan, dan dikemas untuk dijual kembali, seperti pizza beku, pepes, dendeng ikan, dll. Deskripsi pekerjaan tidak menyebutkan adanya pengolahan untuk pengawetan, pembekuan, pengemasan, dan pelabelan untuk dijual kembali dalam skala industri. Sebaliknya, ini lebih mengarah pada penyediaan jasa katering, yang merupakan aktivitas layanan. Menurut KBLI, aktivitas layanan katering masuk dalam Golongan Pokok 56 (Penyediaan Makanan dan Minuman).",['56101'],"Kode yang lebih sesuai adalah 56101 (Restoran dan Jasa Bawa Pulang) atau 56102 (Jasa Katering), yang secara spesifik mencakup penyediaan makanan dan minuman untuk acara tertentu atau pengiriman, yang sesuai dengan deskripsi pekerjaan 'jasa ketring'.","{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 1.6527807712554932, 'timestamp': '2025-07-30T11:45:18.218128', 'usage': {'prompt_tokens': 1471, 'completion_tokens': 326, 'total_tokens': 1797}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,78,"(49.772, 95.6]"
fab141e0-273b-4571-e3d3-d3065d5d6ef1,"menjual gorengan menghasilkan gorengan tempe,tahu dll di bidang usaha perorangan penjual gorengan",10750,1,gemini-2.5-flash-lite,2025-07-30 11:45:20.235982,False,0.9,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #3. Deskripsi pekerjaan ""menjual gorengan menghasilkan gorengan tempe,tahu dll di bidang usaha perorangan penjual gorengan"" menggambarkan aktivitas usaha perorangan yang memproduksi dan menjual makanan ringan (gorengan). Kode KBLI 10750 (Industri Makanan dan Masakan Olahan) mencakup industri makanan siap saji yang diolah untuk tujuan diawetkan dalam kaleng atau dibekukan, serta industri masakan daging, ikan, atau sayuran yang dikemas untuk dijual kembali. Aktivitas usaha perorangan yang menjual gorengan secara langsung kepada konsumen tidak sesuai dengan skala dan jenis pengolahan yang dijelaskan dalam KBLI 10750, yang lebih mengarah pada produksi skala industri atau komersial untuk pengawetan dan distribusi yang lebih luas. Aktivitas yang dijelaskan dalam deskripsi pekerjaan lebih sesuai dengan klasifikasi perdagangan eceran atau usaha kecil dalam kategori makanan.","['47811', '47812']","Kode KBLI 47811 (Perdagangan Eceran Makanan) atau 47812 (Perdagangan Eceran Minuman) lebih sesuai karena mencakup aktivitas penjualan makanan atau minuman secara eceran, yang sangat cocok dengan deskripsi ""penjual gorengan"" yang menghasilkan dan menjual produknya kepada konsumen akhir.","{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 1.3141906261444092, 'timestamp': '2025-07-30T11:45:20.233572', 'usage': {'prompt_tokens': 1478, 'completion_tokens': 361, 'total_tokens': 1839}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,97,"(95.6, 141.2]"
fab141e0-273b-4571-e3d3-d3065d5d6ef1,"menjual gorengan menghasilkan gorengan tempe,tahu dll di bidang usaha perorangan penjual gorengan",10750,2,gemini-2.5-flash-lite,2025-07-30 11:45:24.790326,False,1.0,"Analisis ini didasarkan pada Aturan Validasi Inti #1 (Fokus pada Pendirian, Bukan Peran Orang) dan #3 (Verifikasi Aktivitas Utama). Deskripsi pekerjaan 'menjual gorengan menghasilkan gorengan tempe, tahu dll di bidang usaha perorangan penjual gorengan' dengan jelas menyatakan aktivitas utama adalah produksi dan penjualan makanan ringan (gorengan) oleh usaha perorangan. KBLI 10750 ('Industri Makanan dan Masakan Olahan') mencakup industri makanan siap saji yang diolah, dibumbui, dimasak, diawetkan dalam kaleng atau dibekukan, serta dikemas dan dilabel untuk dijual kembali. Contoh yang diberikan dalam hierarki KBLI seperti 'pizza beku', 'pepes', 'dendeng ikan', 'baby fish goreng/crispy ikan', 'udang tepung dan ikan tepung' menunjukkan skala industri yang lebih besar dan proses pengolahan yang lebih kompleks daripada sekadar 'gorengan' yang dijual oleh usaha perorangan. Aktivitas 'menjual gorengan' lebih sesuai dengan klasifikasi perdagangan eceran makanan dan minuman, khususnya yang tidak diklasifikasikan di tempat lain, seperti pada Golongan Pokok 47 (Perdagangan Eceran, Kecuali Kendaraan Bermotor dan Sepeda Motor). Kode 10750 terlalu spesifik pada pengolahan makanan skala industri dan pengawetan, yang tidak sesuai dengan deskripsi pekerjaan yang lebih sederhana.",['47811'],"Kode 47811 ('Perdagangan Eceran Makanan, Minuman dan Tembakau di Pasar Tradisional') atau kode perdagangan eceran lainnya yang lebih umum untuk usaha kecil dan perorangan yang menjual makanan olahan sederhana seperti gorengan, akan lebih sesuai. Namun, karena KBLI 47811 sangat spesifik untuk pasar tradisional, dan deskripsi tidak menyebutkan lokasinya, kode yang lebih umum seperti 47899 (Perdagangan Eceran Barang Lainnya di Pasar Tradisional) atau bahkan 47911 (Perdagangan Eceran Melalui Media Internet) jika dijual online bisa dipertimbangkan jika konteksnya berbeda. Namun, berdasarkan deskripsi 'usaha perorangan penjual gorengan', kode yang paling mungkin adalah kategori perdagangan eceran.","{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 2.554973602294922, 'timestamp': '2025-07-30T11:45:24.789616', 'usage': {'prompt_tokens': 1478, 'completion_tokens': 544, 'total_tokens': 2022}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,97,"(95.6, 141.2]"
fab141e0-273b-4571-e3d3-d3065d5d6ef1,"menjual gorengan menghasilkan gorengan tempe,tahu dll di bidang usaha perorangan penjual gorengan",10750,3,gemini-2.5-flash-lite,2025-07-30 11:45:26.380435,False,0.9,"Analisis ini didasarkan pada Aturan Validasi Inti #1 (Fokus pada Pendirian, Bukan Peran Orang) dan Aturan Validasi Inti #3 (Verifikasi Aktivitas Utama). Deskripsi pekerjaan ""menjual gorengan menghasilkan gorengan tempe, tahu dll di bidang usaha perorangan penjual gorengan"" jelas menggambarkan aktivitas usaha skala kecil atau perorangan dalam memproduksi dan menjual gorengan. KBLI 10750, ""Industri Makanan dan Masakan Olahan"", mencakup industri makanan siap saji yang diolah, dibumbui, dimasak, diawetkan dalam kaleng atau dibekukan, dan dikemas untuk dijual kembali, serta mencakup industri pizza beku, pepes, presto, dendeng ikan, baby fish goreng/crispy ikan, udang tepung dan ikan tepung. Deskripsi ""menjual gorengan menghasilkan gorengan tempe, tahu dll"" lebih cocok untuk usaha kuliner skala kecil atau pedagang kaki lima, bukan industri pengolahan makanan skala besar yang diawetkan dan dikemas untuk dijual kembali seperti yang dijelaskan dalam KBLI 10750. Aktivitas yang dijelaskan lebih merupakan kegiatan produksi dan penjualan langsung oleh individu.","['56101', '47811']","Kode 56101 (Restoran dan Jasa Boga) atau 47811 (Perdagangan Eceran Makanan, Minuman dan Tembakau di Pasar Tradisional) lebih sesuai untuk usaha perorangan yang menjual gorengan secara langsung kepada konsumen, karena mencakup penyediaan makanan dan minuman untuk dikonsumsi di tempat atau dibawa pulang, atau perdagangan eceran makanan. KBLI 10750 cenderung untuk skala industri yang lebih besar dengan proses pengolahan dan pengawetan yang lebih kompleks.","{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 1.584378957748413, 'timestamp': '2025-07-30T11:45:26.380065', 'usage': {'prompt_tokens': 1478, 'completion_tokens': 437, 'total_tokens': 1915}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,97,"(95.6, 141.2]"
